0000010010120150410ACF2J15   20150415201405080000000020150415000000000000000000000002                    ACFJ15              BRBMEFACF0A0    12000000000000001NS02N000030000500003ACUCAR CRISTAL 
0000320010120150410BGI4JHISCA20150430201412192014122220150430201504290000000000142502                    BGIJ15C014250       BRBMEFCBJ5M9J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000330010120150410BGI4JHITCA20150430201412192014122220150430201504290000000000143502                    BGIJ15C014350       BRBMEFCBJ5I7J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000340010120150410BGI4JHIVCA20150430201412192014122220150430201504290000000000144002                    BGIJ15C014400       BRBMEFCBJ5G1J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000350010120150410BGI4JHIWCA20150430201412192014122220150430201504290000000000144502                    BGIJ15C014450       BRBMEFCBJ5A4J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000360010120150410BGI4JHIXCA20150430201412192014122220150430201504290000000000145002                    BGIJ15C014500       BRBMEFCBJ5K3J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000370010120150410BGI4JHIYCA20150430201503112015031220150430201504290000000000145502                    BGIJ15C014550       BRBMEFCBJ5R8J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000380010120150410BGI4JHIZCA20150430201503112015031220150430201504290000000000146002                    BGIJ15C014600       BRBMEFCBJ5P2J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000390010120150410BGI4JHI0CA20150430201410092014101020150430201504290000000000125002                    BGIJ15C012500       BRBMEFCBJ4V3J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000400010120150410BGI4JHI1CA20150430201410092014101020150430201504290000000000126002                    BGIJ15C012600       BRBMEFCBJ507J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000410010120150410BGI4JHI2CA20150430201410092014101020150430201504290000000000127002                    BGIJ15C012700       BRBMEFCBJ531J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000420010120150410BGI4JHI3CA20150430201410092014101020150430201504290000000000128002                    BGIJ15C012800       BRBMEFCBJ4Z4J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000430010120150410BGI4JHI4CA20150430201410092014101020150430201504290000000000129002                    BGIJ15C012900       BRBMEFCBJ4Y7J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000440010120150410BGI4JHI5CA20150430201410092014101020150430201504290000000000130002                    BGIJ15C013000       BRBMEFCBJ4X9J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000450010120150410BGI4JHI6CA20150430201410092014101020150430201504290000000000131002                    BGIJ15C013100       BRBMEFCBJ523J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000460010120150410BGI4JHI7CA20150430201410092014101020150430201504290000000000132002                    BGIJ15C013200       BRBMEFCBJ4U5J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000470010120150410BGI4JHI8CA20150430201410092014101020150430201504290000000000133002                    BGIJ15C013300       BRBMEFCBJ4W1J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000480010120150410BGI4JHI9CA20150430201410092014101020150430201504290000000000134002                    BGIJ15C013400       BRBMEFCBJ515J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000490010120150410BGI4JHJ0CA20150430201503112015031220150430201504290000000000146502                    BGIJ15C014650       BRBMEFCBJ5V0J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000500010120150410BGI4JHJ1CA20150430201503112015031220150430201504290000000000147002                    BGIJ15C014700       BRBMEFCBJ5O5J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000510010120150410BGI4JHJ2CA20150430201503112015031220150430201504290000000000147502                    BGIJ15C014750       BRBMEFCBJ5T4J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000520010120150410BGI4JHJ3CA20150430201503112015031220150430201504290000000000148002                    BGIJ15C014800       BRBMEFCBJ5W8J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000530010120150410BGI4JHJ4CA20150430201503112015031220150430201504290000000000148502                    BGIJ15C014850       BRBMEFCBJ5U2J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000540010120150410BGI4JHJ5CA20150430201503112015031220150430201504290000000000149002                    BGIJ15C014900       BRBMEFCBJ5N7J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000550010120150410BGI4JHJ6CA20150430201503112015031220150430201504290000000000149502                    BGIJ15C014950       BRBMEFCBJ5S6J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000560010120150410BGI4JHJ7CA20150430201503112015031220150430201504290000000000150002                    BGIJ15C015000       BRBMEFCBJ5Q0J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000570010120150410BGI4JHMBVA20150430201410092014101020150430201504290000000000135002                    BGIJ15P013500       BRBMEFVBJ531J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000580010120150410BGI4JHMCVA20150430201411262014112720150430201504290000000000136002                    BGIJ15P013600       BRBMEFVBJ564J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000590010120150410BGI4JHMDVA20150430201411262014112720150430201504290000000000143002                    BGIJ15P014300       BRBMEFVBJ556J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000600010120150410BGI4JHMFVA20150430201412192014122220150430201504290000000000137002                    BGIJ15P013700       BRBMEFVBJ572J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000610010120150410BGI4JHMGVA20150430201412192014122220150430201504290000000000137502                    BGIJ15P013750       BRBMEFVBJ5L8J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000620010120150410BGI4JHMHVA20150430201412192014122220150430201504290000000000138002                    BGIJ15P013800       BRBMEFVBJ5H6J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000630010120150410BGI4JHMJVA20150430201412192014122220150430201504290000000000138502                    BGIJ15P013850       BRBMEFVBJ5F0J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000640010120150410BGI4JHMKVA20150430201412192014122220150430201504290000000000139002                    BGIJ15P013900       BRBMEFVBJ598J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000650010120150410BGI4JHMLVA20150430201412192014122220150430201504290000000000139502                    BGIJ15P013950       BRBMEFVBJ5J2J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000660010120150410BGI4JHMMVA20150430201412192014122220150430201504290000000000140002                    BGIJ15P014000       BRBMEFVBJ5B9J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000670010120150410BGI4JHMNVA20150430201412192014122220150430201504290000000000140502                    BGIJ15P014050       BRBMEFVBJ5D5J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000680010120150410BGI4JHMPVA20150430201412192014122220150430201504290000000000141002                    BGIJ15P014100       BRBMEFVBJ580J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000690010120150410BGI4JHMQVA20150430201412192014122220150430201504290000000000141502                    BGIJ15P014150       BRBMEFVBJ5M6J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000700010120150410BGI4JHMRVA20150430201412192014122220150430201504290000000000142002                    BGIJ15P014200       BRBMEFVBJ5I4J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000710010120150410BGI4JHMSVA20150430201412192014122220150430201504290000000000142502                    BGIJ15P014250       BRBMEFVBJ5G8J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000720010120150410BGI4JHMTVA20150430201412192014122220150430201504290000000000143502                    BGIJ15P014350       BRBMEFVBJ5A1J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000730010120150410BGI4JHMVVA20150430201412192014122220150430201504290000000000144002                    BGIJ15P014400       BRBMEFVBJ5K0J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000740010120150410BGI4JHMWVA20150430201412192014122220150430201504290000000000144502                    BGIJ15P014450       BRBMEFVBJ5C7J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000750010120150410BGI4JHMXVA20150430201412192014122220150430201504290000000000145002                    BGIJ15P014500       BRBMEFVBJ5E3J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000760010120150410BGI4JHMYVA20150430201503112015031220150430201504290000000000145502                    BGIJ15P014550       BRBMEFVBJ5P9J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000770010120150410BGI4JHMZVA20150430201503112015031220150430201504290000000000146002                    BGIJ15P014600       BRBMEFVBJ5U9J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000780010120150410BGI4JHM0VA20150430201410092014101020150430201504290000000000125002                    BGIJ15P012500       BRBMEFVBJ4Y4J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000790010120150410BGI4JHM1VA20150430201410092014101020150430201504290000000000126002                    BGIJ15P012600       BRBMEFVBJ4W8J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000800010120150410BGI4JHM2VA20150430201410092014101020150430201504290000000000127002                    BGIJ15P012700       BRBMEFVBJ523J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000810010120150410BGI4JHM3VA20150430201410092014101020150430201504290000000000128002                    BGIJ15P012800       BRBMEFVBJ4U2J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000820010120150410BGI4JHM4VA20150430201410092014101020150430201504290000000000129002                    BGIJ15P012900       BRBMEFVBJ4V0J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000830010120150410BGI4JHM5VA20150430201410092014101020150430201504290000000000130002                    BGIJ15P013000       BRBMEFVBJ515J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000840010120150410BGI4JHM6VA20150430201410092014101020150430201504290000000000131002                    BGIJ15P013100       BRBMEFVBJ549J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000850010120150410BGI4JHM7VA20150430201410092014101020150430201504290000000000132002                    BGIJ15P013200       BRBMEFVBJ507J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000860010120150410BGI4JHM8VA20150430201410092014101020150430201504290000000000133002                    BGIJ15P013300       BRBMEFVBJ4Z1J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000870010120150410BGI4JHM9VA20150430201410092014101020150430201504290000000000134002                    BGIJ15P013400       BRBMEFVBJ4X6J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000880010120150410BGI4JHN0VA20150430201503112015031220150430201504290000000000146502                    BGIJ15P014650       BRBMEFVBJ5O2J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000890010120150410BGI4JHN1VA20150430201503112015031220150430201504290000000000147002                    BGIJ15P014700       BRBMEFVBJ5S3J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000900010120150410BGI4JHN2VA20150430201503112015031220150430201504290000000000147502                    BGIJ15P014750       BRBMEFVBJ5W5J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000910010120150410BGI4JHN3VA20150430201503112015031220150430201504290000000000148002                    BGIJ15P014800       BRBMEFVBJ5T1J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000920010120150410BGI4JHN4VA20150430201503112015031220150430201504290000000000148502                    BGIJ15P014850       BRBMEFVBJ5N4J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000930010120150410BGI4JHN5VA20150430201503112015031220150430201504290000000000149002                    BGIJ15P014900       BRBMEFVBJ5R5J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000940010120150410BGI4JHN6VA20150430201503112015031220150430201504290000000000149502                    BGIJ15P014950       BRBMEFVBJ5Q7J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000950010120150410BGI4JHN7VA20150430201503112015031220150430201504290000000000150002                    BGIJ15P015000       BRBMEFVBJ5V7J15 12000000000000001NS02N000130002000013BOI GORDO R$   
0000960010120150410BGI4KHIBCA20150529201405292014053020150529201505280000000000119002                    BGIK15C011900       BRBMEFCBK810K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0000970010120150410BGI4KHICCA20150529201405292014053020150529201505280000000000120002                    BGIK15C012000       BRBMEFCBK7T7K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0000980010120150410BGI4KHIDCA20150529201405292014053020150529201505280000000000121002                    BGIK15C012100       BRBMEFCBK7W1K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0000990010120150410BGI4KHIFCA20150529201405292014053020150529201505280000000000122002                    BGIK15C012200       BRBMEFCBK7R1K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001000010120150410BGI4KHIGCA20150529201405292014053020150529201505280000000000123002                    BGIK15C012300       BRBMEFCBK7N0K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001010010120150410BGI4KHIHCA20150529201405292014053020150529201505280000000000124002                    BGIK15C012400       BRBMEFCBK7P5K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001020010120150410BGI4KHIJCA20150529201405292014053020150529201505280000000000125002                    BGIK15C012500       BRBMEFCBK7Z4K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001030010120150410BGI4KHIKCA20150529201405292014053020150529201505280000000000126002                    BGIK15C012600       BRBMEFCBK844K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001040010120150410BGI4KHILCA20150529201405292014053020150529201505280000000000127002                    BGIK15C012700       BRBMEFCBK828K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001050010120150410BGI4KHIMCA20150529201405292014053020150529201505280000000000128002                    BGIK15C012800       BRBMEFCBK7U5K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001060010120150410BGI4KHINCA20150529201405292014053020150529201505280000000000129002                    BGIK15C012900       BRBMEFCBK7X9K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001070010120150410BGI4KHIPCA20150529201410062014100720150529201505280000000000130502                    BGIK15C013050       BRBMEFCBK8K4K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001080010120150410BGI4KHIQCA20150529201410062014100720150529201505280000000000131002                    BGIK15C013100       BRBMEFCBK8E7K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001090010120150410BGI4KHIRCA20150529201410062014100720150529201505280000000000131502                    BGIK15C013150       BRBMEFCBK893K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001100010120150410BGI4KHISCA20150529201410062014100720150529201505280000000000132002                    BGIK15C013200       BRBMEFCBK8C1K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001110010120150410BGI4KHITCA20150529201410062014100720150529201505280000000000132502                    BGIK15C013250       BRBMEFCBK877K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001120010120150410BGI4KHIVCA20150529201410062014100720150529201505280000000000133002                    BGIK15C013300       BRBMEFCBK851K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001130010120150410BGI4KHIWCA20150529201410062014100720150529201505280000000000133502                    BGIK15C013350       BRBMEFCBK8I8K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001140010120150410BGI4KHIXCA20150529201410062014100720150529201505280000000000134002                    BGIK15C013400       BRBMEFCBK8N8K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001150010120150410BGI4KHIYCA20150529201410062014100720150529201505280000000000134502                    BGIK15C013450       BRBMEFCBK8L2K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001160010120150410BGI4KHIZCA20150529201410062014100720150529201505280000000000135002                    BGIK15C013500       BRBMEFCBK8F4K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001170010120150410BGI4KHI0CA20150529201405292014053020150529201505280000000000110002                    BGIK15C011000       BRBMEFCBK7K6K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001180010120150410BGI4KHI1CA20150529201405292014053020150529201505280000000000130002                    BGIK15C013000       BRBMEFCBK7L4K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001190010120150410BGI4KHI2CA20150529201405292014053020150529201505280000000000111002                    BGIK15C011100       BRBMEFCBK802K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001200010120150410BGI4KHI3CA20150529201405292014053020150529201505280000000000112002                    BGIK15C011200       BRBMEFCBK7S9K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001210010120150410BGI4KHI4CA20150529201405292014053020150529201505280000000000113002                    BGIK15C011300       BRBMEFCBK7V3K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001220010120150410BGI4KHI5CA20150529201405292014053020150529201505280000000000114002                    BGIK15C011400       BRBMEFCBK7Q3K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001230010120150410BGI4KHI6CA20150529201405292014053020150529201505280000000000115002                    BGIK15C011500       BRBMEFCBK7M2K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001240010120150410BGI4KHI7CA20150529201405292014053020150529201505280000000000116002                    BGIK15C011600       BRBMEFCBK7O8K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001250010120150410BGI4KHI8CA20150529201405292014053020150529201505280000000000117002                    BGIK15C011700       BRBMEFCBK7Y7K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001260010120150410BGI4KHI9CA20150529201405292014053020150529201505280000000000118002                    BGIK15C011800       BRBMEFCBK836K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001270010120150410BGI4KHJBCA20150529201410152014101620150529201505280000000000140502                    BGIK15C014050       BRBMEFCBK8P3K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001280010120150410BGI4KHJCCA20150529201410152014101620150529201505280000000000141002                    BGIK15C014100       BRBMEFCBK8U3K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001290010120150410BGI4KHJDCA20150529201410152014101620150529201505280000000000141502                    BGIK15C014150       BRBMEFCBK8W9K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001300010120150410BGI4KHJFCA20150529201410152014101620150529201505280000000000142002                    BGIK15C014200       BRBMEFCBK8T5K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001310010120150410BGI4KHJGCA20150529201410152014101620150529201505280000000000142502                    BGIK15C014250       BRBMEFCBK8X7K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001320010120150410BGI4KHJHCA20150529201410152014101620150529201505280000000000143002                    BGIK15C014300       BRBMEFCBK8S7K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001330010120150410BGI4KHJJCA20150529201410152014101620150529201505280000000000143502                    BGIK15C014350       BRBMEFCBK8R9K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001340010120150410BGI4KHJKCA20150529201410152014101620150529201505280000000000144002                    BGIK15C014400       BRBMEFCBK8Y5K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001350010120150410BGI4KHJLCA20150529201410152014101620150529201505280000000000144502                    BGIK15C014450       BRBMEFCBK8Q1K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001360010120150410BGI4KHJMCA20150529201410152014101620150529201505280000000000145002                    BGIK15C014500       BRBMEFCBK8V1K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001370010120150410BGI4KHJNCA20150529201502132015021820150529201505280000000000145502                    BGIK15C014550       BRBMEFCBK976K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001380010120150410BGI4KHJPCA20150529201502132015021820150529201505280000000000146002                    BGIK15C014600       BRBMEFCBK927K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001390010120150410BGI4KHJQCA20150529201502132015021820150529201505280000000000146502                    BGIK15C014650       BRBMEFCBK943K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001400010120150410BGI4KHJRCA20150529201502132015021820150529201505280000000000147002                    BGIK15C014700       BRBMEFCBK901K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001410010120150410BGI4KHJSCA20150529201502132015021820150529201505280000000000147502                    BGIK15C014750       BRBMEFCBK950K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001420010120150410BGI4KHJTCA20150529201502132015021820150529201505280000000000148002                    BGIK15C014800       BRBMEFCBK919K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001430010120150410BGI4KHJVCA20150529201502132015021820150529201505280000000000148502                    BGIK15C014850       BRBMEFCBK968K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001440010120150410BGI4KHJWCA20150529201502132015021820150529201505280000000000149002                    BGIK15C014900       BRBMEFCBK8Z2K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001450010120150410BGI4KHJXCA20150529201502132015021820150529201505280000000000149502                    BGIK15C014950       BRBMEFCBK984K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001460010120150410BGI4KHJYCA20150529201502132015021820150529201505280000000000150002                    BGIK15C015000       BRBMEFCBK935K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001470010120150410BGI4KHJZCA20150529201503252015032620150529201505280000000000150502                    BGIK15C015050       BRBMEFCBK9Q9K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001480010120150410BGI4KHJ0CA20150529201410062014100720150529201505280000000000135502                    BGIK15C013550       BRBMEFCBK8G2K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001490010120150410BGI4KHJ1CA20150529201410062014100720150529201505280000000000136002                    BGIK15C013600       BRBMEFCBK8A5K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001500010120150410BGI4KHJ2CA20150529201410062014100720150529201505280000000000136502                    BGIK15C013650       BRBMEFCBK8D9K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001510010120150410BGI4KHJ3CA20150529201410062014100720150529201505280000000000137002                    BGIK15C013700       BRBMEFCBK885K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001520010120150410BGI4KHJ4CA20150529201410062014100720150529201505280000000000137502                    BGIK15C013750       BRBMEFCBK869K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001530010120150410BGI4KHJ5CA20150529201410062014100720150529201505280000000000138002                    BGIK15C013800       BRBMEFCBK8J6K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001540010120150410BGI4KHJ6CA20150529201410062014100720150529201505280000000000138502                    BGIK15C013850       BRBMEFCBK8O6K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001550010120150410BGI4KHJ7CA20150529201410062014100720150529201505280000000000139002                    BGIK15C013900       BRBMEFCBK8M0K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001560010120150410BGI4KHJ8CA20150529201410062014100720150529201505280000000000139502                    BGIK15C013950       BRBMEFCBK8H0K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001570010120150410BGI4KHJ9CA20150529201410062014100720150529201505280000000000140002                    BGIK15C014000       BRBMEFCBK8B3K15 12000000000000001NS02N000330004900033BOI GORDO R$   
0001580010120150410BGI4KHKBCA20150529201503252015032620150529201505280000000000156002                    BGIK15C015600       BRBMEFCBK9I6K15 12000000000000001NS02N000330004900033BOI GORDO R$   
