0000020010120150925PRACF2*G16 19515920160215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000006053 +0000000006041 00000000000000000000000000000000000000000000000000000002200000002+00000012+0000000000000000000000000000000000000000000000950014300091    0000000000000000000000000000000000000                    ACFG16              EMERC2016021520160216+0000000005649+0000000006433
0000040010120150925PRACF2*Z15 19515920151215000000000000000050800000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000000005795 +0000000005782 00000000000000000000000000000000000000000000000000000002200000002+00000013+0000000000000000000000000000000000000000000000550008100054    0000000000000000000000000000000000000                    ACFZ15              EMERC2015121520151216+0000000005407+0000000006157
0000060010120150925PRAUD2*V15 19515920151001000000000000000006000000000000006589780000000166918600000758000000010000004000000+0000000000000+00000000+02745742+02745742+02745742+0274574200040+0274574209170020150925+02812717+00000000+0000027875820S+0000028665380 00000004737360000000000000000000000000000000000000000003400000028-00789560-0000000000000000000000000000000000000000000000040000600004    0000000000000000000000000000000000001                    AUDV15              EMERC2015093020151001+0000002694546+0000003038530
0000080010120150925PRAUD2*X15 19515920151103000000000000000006000000000000004408497000000111666900000981000000010000002600000+0000000000000+00000000+02825960+02825960+02825960+0282596000026+0282596014180020150925+02845940+00000000+0000028104040S+0000028879110 00000004650420000000000000000000000000000000000000000003400000027-00775070-0000000000000000000000000000000000000000000000250003900025    0000000000000000000000000000000000002                    AUDX15              EMERC2015103020151103+0000002714637+0000003061185
0000100010120150925PRAUD2*Z15 19515920151201000000000000000006000000000000004440081000000112466900000110000000010000002600000+0000000000000+00000000+02846206+02846206+02846206+0284620600026+0284620614180020150925+02659206+00000000+0000028315430S+0000029095940 00000004683060000000000000000000000000000000000000000003400000027-00780510-0000000000000000000000000000000000000000000000450006700044    0000000000000000000000000000000000003                    AUDZ15              EMERC2015113020151201+0000002735019+0000003084169
0000120010120150925PRBGI2*F16 19515920160129000000000000000033000000000000000049833000000001257700000000000000010000000100000+0000000000000+00000000+00015101+00015101+00015101+0001510100001+0001510117050020150925+00015106+00000000+0000000015018S+0000000015101 00000000273900000000000000000000000000000000000000000002200000006-00000083-0000000000000000000000000000000000000000000000860012600082    0000000000000000000000000000000000005                    BGIF16              EMERC2016012920160201+0000000014573+0000000015629
0000140010120150925PRBGI2*K16 19515920160531000000000000000033000000000000000244510000000006171100000524000000020000000500000+0000000000000+00000000+00014894+00014800+00014894+0001481900004+0001480016170020150925+00014900+00000000+0000000014800S+0000000014894 00000000310200000000000000000000000000000000000000000002200000006-00000094-0000000000000000000000000000000000000000000001680024900164    0000000000000000000000000020160531006                    BGIK16              EMERC2016053120160601+0000000014373+0000000015415
0000160010120150925PRBGI2*U15 19515920150930000000000000000033000000000000000428719000000010820200001388000000070000000900000+0000000000000+00000000+00014455+00014401+00014455+0001443500001+0001444015590020150925+00014478+00000000+0000000014431S+0000000014455 00000000079200000000000000000000000000000000000000000002200000002-00000024-0000000000000000000000000000000000000000000000030000500003    0000000000000000000000000020150930001                    BGIU15              EMERC2015093020151001+0000000013950+0000000014960
0000180010120150925PRBGI2*V15 19515920151030000000000000000033000000000000107163094000002704636200013115000003880000221500000+0000000000000+00000000+00014710+00014620+00014724+0001466100001+0001465515590020150925+00014725+00000000+0000000014648S+0000000014714 00000000217800000000000000000000000000000000000000000002200000004-00000066-0000000000000000000000000000000000000000000000240003500024    0000000000000000000000000020151030002                    BGIV15              EMERC2015103020151103+0000000014200+0000000015228
0000200010120150925PRBGI2*V16 19515920161031000000000000000033000000000000000100980000000002548600000015000000010000000200000+0000000000000+00000000+00015300+00015300+00015300+0001530000002+0001530013020020150925+00015262+00000000+0000000015200S+0000000015281 00000000267300000000000000000000000000000000000000000002200000005-00000081-0000000000000000000000000000000000000000000002750040200271    0000000000000000000000000020161031007                    BGIV16              EMERC2016103120161101+0000000014747+0000000015815
0000220010120150925PRBGI2*X15 19515920151130000000000000000033000000000000012739115000000321516200004986000000430000025800000+0000000000000+00000000+00015077+00014950+00015077+0001496300083+0001495016120020150925+00015077+00000000+0000000014950S+0000000015077 00000000419100000000000000000000000000000000000000000002200000008-00000127-0000000000000000000000000000000000000000000000440006600043    0000000000000000000000000020151130003                    BGIX15              EMERC2015113020151201+0000000014550+0000000015604
0000240010120150925PRBGI2*Z15 19515920151230000000000000000033000000000000000596445000000015053400001174000000060000001200000+0000000000000+00000000+00015151+00015050+00015151+0001506200001+0001508016140020150925+00015151+00000000+0000000015080S+0000000015151 00000000234300000000000000000000000000000000000000000002200000005-00000071-0000000000000000000000000000000000000000000000650009600063    0000000000000000000000000020151230004                    BGIZ15              EMERC2015123020160104+0000000014621+0000000015681
0000260010120150925PRBGI4VFJM019515920160129000000001450000033000000000000000000000000000000000000000140000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150910+00000185+00000000+0000000000091 +0000000000077 00000000000000000000000000000000000000000000000000000002200000000+00000000 0000000000000000000000000000000000000000000000860012600082F16 0000000000000000000000000000000000000                    BGIF16P014500       EMERC2016012920160201+0000000000000+0000000000000
0006840010120150925PRDDI2*V19 19515920191001000000000000000000050000000000000000000000000000000000019095000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150731+00000319+00000000+0000007996082S+0000008285232A00000006064770000000000000000000000000000000000000000002200000035-00289150-0000000000000410410000000041949000000000000010060146700991    0000000000000000000000000000000000029                    DDIV19              EMERC2019093020191002+0000000000146+0000000000915
0006860010120150925PRDDI2*V20 19515920201001000000000000000000050000000000000000000000000000000000013120000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000007624218S+0000007920459A00000006213500000000000000000000000000000000000000000002200000037-00296241-0000000000000410410000000041949000000000000012580183301239    0000000000000000000000000000000000033                    DDIV20              EMERC2020093020201002+0000000000181+0000000000892
0006880010120150925PRDDI2*X15 19515920151103000000000000000000050000000000000000000000000000000000345523000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150902-00000270+00000000+0000009435550S+0000009683558A00000005201840000000000000000000000000000000000000000002200000026-00248008-0000000000000410410000000041949000000000000000250003900025    0000000000000000000000000000000000002                    DDIX15              EMERC2015103020151104-0000000002593+0000000009341
0006900010120150925PRDDI2*X16 19515920161101000000000000000000050000000000000000000000000000000000078520000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009023233S+0000009281429A00000005415530000000000000000000000000000000000000000002200000028-00258196-0000000000000410410000000041949000000000000002760040300272    0000000000000000000000000000000000014                    DDIX16              EMERC2016103120161103-0000000000045+0000000001523
0006920010120150925PRDDI2*Z15 19515920151201000000000000000000050000000000000000000000000000000000218740000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150924-00001210+00000000+0000009419389S+0000009667609A00000005206290000000000000000000000000000000000000000002200000026-00248220-0000000000000410410000000041949000000000000000450006700044    0000000000000000000000000000000000003                    DDIZ15              EMERC2015113020151202-0000000001524+0000000005649
0006940010120150925PRDDI2*Z16 19515920161201000000000000000000050000000000000000000000000000000000075010000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000008983262S+0000009245850A00000005507650000000000000000000000000000000000000000002200000028-00262588-0000000000000410410000000041949000000000000002960043300292    0000000000000000000000000000000000015                    DDIZ16              EMERC2016113020161202-0000000000023+0000000001469
0006960010120150925PRDDM2*K17 19515920170502000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000008902311 +0000008658443A00000000000000000000000000000000000000000000000000000002200000028+00243868+0000000000000000000000000000000000000000000003990058500393    0000000000000000000000000000000000005                    DDMK17              EMERC2017042820170503+0000000000653+0000000001253
0006980010120150925PRDDM2*K19 19515920190502000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000007713138 +0000007645843A00000000000000000000000000000000000000000000000000000002200000009+00067295+0000000000000000000000000000000000000000000008990131500885    0000000000000000000000000000000000007                    DDMK19              EMERC2019043020190503+0000000000582+0000000000982
0007000010120150925PRDDM2*Q16 19515920160801000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009297799 +0000009295274A00000000000000000000000000000000000000000000000000000002200000000+00002525+0000000000000000000000000000000000000000000002120031100208    0000000000000000000000000000000000004                    DDMQ16              EMERC2016072920160802+0000000000609+0000000001209
0007020010120150925PRDDM2*Q18 19515920180801000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000008115335 +0000007954047A00000000000000000000000000000000000000000000000000000002200000020+00161288+0000000000000000000000000000000000000000000007130104100703    0000000000000000000000000000000000006                    DDMQ18              EMERC2018073120180802+0000000000543+0000000001143
0007040010120150925PRDDM2*Q20 19515920200803000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000007095410 +0000007165091A00000000000000000000000000000000000000000000000000000002200000010-00069681-0000000000000000000000000000000000000000000012160177401197    0000000000000000000000000000000000008                    DDMQ20              EMERC2020073120200804+0000000000516+0000000000916
0007060010120150925PRDDM2*V15 19515920151001000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009990456 +0000009973625A00000000000000000000000000000000000000000000000000000002200000002+00016831+0000000000000000000000000000000000000000000000040000600004    0000000000000000000000000000000000001                    DDMV15              EMERC2015093020151002+0000000001537+0000000002306
0007080010120150925PRDDM2*X15 19515920151103000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009990624 +0000009954211A00000000000000000000000000000000000000000000000000000002200000004+00036413+0000000000000000000000000000000000000000000000250003900025    0000000000000000000000000000000000002                    DDMX15              EMERC2015103020151104+0000000000189+0000000000789
0007100010120150925PRDDM2*Z15 19515920151201000000000000000000000200000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000009933109 +0000009934858A00000000000000000000000000000000000000000000000000000002200000000-00001749-0000000000000000000000000000000000000000000000450006700044    0000000000000000000000000000000000003                    DDMZ15              EMERC2015113020151202+0000000000081+0000000000681
0007120010120150925PRDI12*F16 19515920160104000000000000000000100000000036120116769000914919749003476715000035200037462900000+0000000000000+00000000+00014580+00014560+00014820+0001471600015+0001464017590020150925+00014590+00000000+0000009643489S+0000009642414A00000000010750000000000000000000000000000000000000000003200000000+00001075+0000000000000000000000000000000000000000000000670010100064    0000000000000000000000000000000000004                    DI1F16              EMERC2015123020160105+0000000013870+0000000015470
0007140010120150925PRDI12*F17 19515920170102000000000000000000100000000035365297520000895800236101791463000157310042510700000+0000000000000+00000000+00015360+00015360+00015880+0001570000010+0001560017590020150925+00015670+00000000+0000008329149S+0000008321437A00000000077120000000000000000000000000000000000000000003200000001+00007712+0000000000000000000000000000000000000000000003180046500313    0000000000000000000000000000000000016                    DI1F17              EMERC2016122920170103+0000000014870+0000000016470
0007160010120150925PRDI12*F18 19515920180102000000000000000000100000000012418587374000314561852501007530000123810017345000000+0000000000000+00000000+00015850+00015740+00016250+0001600900005+0001608018460020150925+00016050+00000000+0000007173448S+0000007153518A00000000199300000000000000000000000000000000000000000003200000003+00019930+0000000000000000000000000000000000000000000005670083000559    0000000000000000000000000000000000022                    DI1F18              EMERC2017122820180103+0000000015250+0000000016850
0007180010120150925PRDI12*F19 19515920190102000000000000000000100000000005508020710000139517736300848236000090160008920600000+0000000000000+00000000+00015810+00015740+00016300+0001603500005+0001596017590020150925+00016120+00000000+0000006196065S+0000006159388A00000000366770000000000000000000000000000000000000000003200000006+00036677+0000000000000000000000000000000000000000000008170119500804    0000000000000000000000000000000000026                    DI1F19              EMERC2018122820190103+0000000015320+0000000016920
0007200010120150925PRDI12*F20 19515920200102000000000000000000100000000002011652908000050955011700165612000027740003766000000+0000000000000+00000000+00015760+00015630+00016200+0001591400020+0001586017590020150925+00016080+00000000+0000005366000S+0000005312842A00000000531580000000000000000000000000000000000000000003200000010+00053158+0000000000000000000000000000000000000000000010700156001052    0000000000000000000000000000000000030                    DI1F20              EMERC2019123020200103+0000000015260+0000000016860
0007220010120150925PRDI12*F21 19515920210104000000000000000000100000000007881360816000199634256601096641000146930017044500000+0000000000000+00000000+00015630+00015540+00016120+0001585200150+0001579017590020150925+00016000+00000000+0000004649565S+0000004592817A00000000567480000000000000000000000000000000000000000003200000012+00056748+0000000000000000000000000000000000000000000013210192801299    0000000000000000000000000000000000034                    DI1F21              EMERC2020123020210105+0000000015200+0000000016800
0007240010120150925PRDI12*F22 19515920220103000000000000000000100000000000002380668000000060302100027043000000080000006000000+0000000000000+00000000+00015940+00015930+00015990+0001597200020+0001599014160020150925+00016030+00000000+0000004023612S+0000003961657A00000000619550000000000000000000000000000000000000000003200000016+00061955+0000000000000000000000000000000000000000000015720229201546    0000000000000000000000000000000000038                    DI1F22              EMERC2021123020220104+0000000015200+0000000016800
0007260010120150925PRDI12*F23 19515920230102000000000000000000100000000000632033924000016009370100266760000013980001824000000+0000000000000+00000000+00015690+00015500+00016110+0001577800020+0001579017590020150925+00016000+00000000+0000003482078S+0000003417234A00000000648440000000000000000000000000000000000000000003200000019+00064844+0000000000000000000000000000000000000000000018230265601795    0000000000000000000000000000000000040                    DI1F23              EMERC2022122920230103+0000000015200+0000000016800
0007280010120150925PRDI12*F24 19515920240102000000000000000000100000000000000298180000000007552900033935000000020000001000000+0000000000000+00000000+00015840+00015840+00015870+0001585500005+0001587015060020150925+00016020+00000000+0000003014804S+0000002955290A00000000595140000000000000000000000000000000000000000003200000020+00059514+0000000000000000000000000000000000000000000020720302102041    0000000000000000000000000000000000042                    DI1F24              EMERC2023122820240103+0000000015180+0000000016780
0007300010120150925PRDI12*F25 19515920250102000000000000000000100000000000726372584000018398961100292657000019730002827600000+0000000000000+00000000+00015700+00015450+00016120+0001586400005+0001584017590020150925+00015950+00000000+0000002594403S+0000002551194A00000000432090000000000000000000000000000000000000000003200000017+00043209+0000000000000000000000000000000000000000000023260338702290    0000000000000000000000000000000000044                    DI1F25              EMERC2024123020250103+0000000015150+0000000016750
0007320010120150925PRDI12*F26 19515920260102000000000000000000100000000000000000000000000000000000009800000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918+00015250+00000000+0000002236321S+0000002195082A00000000412390000000000000000000000000000000000000000003200000019+00041239+0000000000000000000000000000000000000000000025790375202539    0000000000000000000000000000000000045                    DI1F26              EMERC2025123020260105+0000000015170+0000000016770
0007340010120150925PRDI12*F29 19515920290102000000000000000000100000000000000000000000000000000000000010000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150831+00014290+00000000+0000001441734S+0000001407542A00000000341920000000000000000000000000000000000000000003200000024+00034192+0000000000000000000000000000000000000000000033290484803278    0000000000000000000000000000000000046                    DI1F29              EMERC2028122820290103+0000000015200+0000000016800
0007360010120150925PRDI12*F30 19515920300102000000000000000000100000000000000000000000000000000000000200000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150831+00014300+00000000+0000001246578S+0000001214829A00000000317490000000000000000000000000000000000000000003200000026+00031749+0000000000000000000000000000000000000000000035790521303523    0000000000000000000000000000000000047                    DI1F30              EMERC2029122820300103+0000000015200+0000000016800
0007380010120150925PRDI12*G16 19515920160201000000000000000000100000000000562908286000014258423100114436000000240000590500000+0000000000000+00000000+00014910+00014800+00014910+0001486700170+0001481016160020150925+00014770+00000000+0000009534386S+0000009535030A00000000006440000000000000000000000000000000000000000003200000000-00000644-0000000000000000000000000000000000000000000000870012900083    0000000000000000000000000000000000005                    DI1G16              EMERC2016012920160202+0000000013980+0000000015580
0007400010120150925PRDI12*G17 19515920170201000000000000000000100000000000000000000000000000000000000300000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150918+00015430+00000000+0000008219570S+0000008209630A00000000099400000000000000000000000000000000000000000003200000001+00009940+0000000000000000000000000000000000000000000003400049500334    0000000000000000000000000000000000017                    DI1G17              EMERC2017013120170202+0000000014940+0000000016540
0007420010120150925PRDI12*H16 19515920160301000000000000000000100000000000354630234000008982756300067117000000080000376000000+0000000000000+00000000+00014880+00014880+00014960+0001492500005+0001491016520020150925+00014860+00000000+0000009432165S+0000009432084A00000000000810000000000000000000000000000000000000000003200000000+00000081+0000000000000000000000000000000000000000000001060015800102    0000000000000000000000000000000000006                    DI1H16              EMERC2016022920160302+0000000014105+0000000015705
0007440010120150925PRDI12*H17 19515920170301000000000000000000100000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000008130996 +0000008120359A00000000000000000000000000000000000000000000000000000003200000001+00010637+0000000000000000000000000000000000000000000003580052300352    0000000000000000000000000000000000018                    DI1H17              EMERC2017022420170302+0000000014980+0000000016580
0007460010120150925PRDI12*J16 19515920160401000000000000000000100000000005904462577000149559577901058798000009480006343900000+0000000000000+00000000+00015035+00015030+00015260+0001518000004+0001510017330020150925+00015050+00000000+0000009310599S+0000009308217A00000000023820000000000000000000000000000000000000000003200000000+00002382+0000000000000000000000000000000000000000000001280018900124    0000000000000000000000000000000000007                    DI1J16              EMERC2016033120160404+0000000014350+0000000015950
0007480010120150925PRDI12*J17 19515920170403000000000000000000100000000000114591921000002902604400076994000000720000143000000+0000000000000+00000000+00015540+00015540+00015980+0001577500025+0001574017590020150925+00016050+00000000+0000008019227S+0000008007245A00000000119820000000000000000000000000000000000000000003200000001+00011982+0000000000000000000000000000000000000000000003810055600375    0000000000000000000000000000000000019                    DI1J17              EMERC2017033120170404+0000000015030+0000000016630
0007500010120150925PRDI12*J18 19515920180402000000000000000000100000000000384040955000009727727500091590000000090000556500000+0000000000000+00000000+00016000+00015900+00016150+0001604900010+0001592017590020150925+00016200+00000000+0000006917586S+0000006895905A00000000216810000000000000000000000000000000000000000003200000003+00021681+0000000000000000000000000000000000000000000006280092000619    0000000000000000000000000000000000023                    DI1J18              EMERC2018032920180403+0000000015280+0000000016880
0007520010120150925PRDI12*J19 19515920190401000000000000000000100000000000197431006000005000912000030033000000030000333000000+0000000000000+00000000+00016190+00015910+00016200+0001618800025+0001591016570020150925+00016180+00000000+0000005979432S+0000005938755A00000000406770000000000000000000000000000000000000000003200000007+00040677+0000000000000000000000000000000000000000000008780128400864    0000000000000000000000000000000000027                    DI1J19              EMERC2019032920190402+0000000015330+0000000016930
0007540010120150925PRDI12*J20 19515920200401000000000000000000100000000000000259196000000006565400013334000000010000000500000+0000000000000+00000000+00015750+00015750+00015750+0001575000005+0001575016310020150925+00016060+00000000+0000005183936S+0000005123670A00000000602660000000000000000000000000000000000000000003200000012+00060266+0000000000000000000000000000000000000000000011320165001114    0000000000000000000000000000000000031                    DI1J20              EMERC2020033120200402+0000000015250+0000000016850
0007560010120150925PRDI12*J21 19515920210401000000000000000000100000000000000000000000000000000000000690000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150923+00016840+00000000+0000004489079S+0000004430739A00000000583400000000000000000000000000000000000000000003200000013+00058340+0000000000000000000000000000000000000000000013820201501359    0000000000000000000000000000000000035                    DI1J21              EMERC2021033120210405+0000000015200+0000000016800
0007580010120150925PRDI12*K16 19515920160502000000000000000000100000000000176666726000004474954400042895000000120000192000000+0000000000000+00000000+00015225+00015225+00015225+0001522500100+0001522517230020150925+00015140+00000000+0000009201392S+0000009199390A00000000020020000000000000000000000000000000000000000003200000000+00002002+0000000000000000000000000000000000000000000001480022000144    0000000000000000000000000000000000008                    DI1K16              EMERC2016042920160503+0000000014460+0000000016060
0007600010120150925PRDI12*M16 19515920160601000000000000000000100000000000047251126000001196867300051765000000050000052000000+0000000000000+00000000+00015350+00015350+00015350+0001535000020+0001535016530020150925+00015355+00000000+0000009086755S+0000009085044A00000000017110000000000000000000000000000000000000000003200000000+00001711+0000000000000000000000000000000000000000000001690025000165    0000000000000000000000000000000000009                    DI1M16              EMERC2016053120160602+0000000014575+0000000016175
0007620010120150925PRDI12*N16 19515920160701000000000000000000100000000008419937653000213276366000826548000022290009389300000+0000000000000+00000000+00015270+00015245+00015575+0001546200015+0001537017590020150925+00015295+00000000+0000008972997S+0000008973797A00000000008000000000000000000000000000000000000000000003200000000-00000800-0000000000000000000000000000000000000000000001910028000187    0000000000000000000000000000000000010                    DI1N16              EMERC2016063020160704+0000000014550+0000000016150
0007640010120150925PRDI12*N17 19515920170703000000000000000000100000000001145847711000029024233400519932000010780001484100000+0000000000000+00000000+00015740+00015690+00016140+0001589000035+0001585017590020150925+00015940+00000000+0000007731383S+0000007714534A00000000168490000000000000000000000000000000000000000003200000002+00016849+0000000000000000000000000000000000000000000004420064700436    0000000000000000000000000000000000020                    DI1N17              EMERC2017063020170704+0000000015140+0000000016740
0007660010120150925PRDI12*N18 19515920180702000000000000000000100000000000485725784000012303396300420296000002780000730600000+0000000000000+00000000+00015920+00015890+00016300+0001605300005+0001594017590020150925+00016090+00000000+0000006662893S+0000006642005A00000000208880000000000000000000000000000000000000000003200000003+00020888+0000000000000000000000000000000000000000000006910101100682    0000000000000000000000000000000000024                    DI1N18              EMERC2018062920180703+0000000015290+0000000016890
0007680010120150925PRDI12*N19 19515920190701000000000000000000100000000000170692181000004323619700207223000000260000296700000+0000000000000+00000000+00016240+00015870+00016240+0001597600002+0001590017380020150925+00016140+00000000+0000005767115S+0000005724229A00000000428860000000000000000000000000000000000000000003200000007+00042886+0000000000000000000000000000000000000000000009400137500926    0000000000000000000000000000000000028                    DI1N19              EMERC2019062820190702+0000000015330+0000000016930
0007700010120150925PRDI12*N20 19515920200701000000000000000000100000000000000500361000000012674100020755000000020000001000000+0000000000000+00000000+00015750+00015750+00015750+0001575000005+0001575016570020150925+00016030+00000000+0000005003611S+0000004946382A00000000572290000000000000000000000000000000000000000003200000012+00057229+0000000000000000000000000000000000000000000011930174101175    0000000000000000000000000000000000032                    DI1N20              EMERC2020063020200702+0000000015230+0000000016830
0007720010120150925PRDI12*N21 19515920210701000000000000000000100000000000000000000000000000000000001545000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150923+00016350+00000000+0000004331498S+0000004271865A00000000596330000000000000000000000000000000000000000003200000014+00059633+0000000000000000000000000000000000000000000014440210601421    0000000000000000000000000000000000036                    DI1N21              EMERC2021063020210702+0000000015200+0000000016800
0007740010120150925PRDI12*N22 19515920220701000000000000000000100000000000000000000000000000000000000500000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150904+00014880+00000000+0000003746320S+0000003682642A00000000636780000000000000000000000000000000000000000003200000017+00063678+0000000000000000000000000000000000000000000016960247101669    0000000000000000000000000000000000039                    DI1N22              EMERC2022063020220704+0000000015200+0000000016800
0007760010120150925PRDI12*N23 19515920230703000000000000000000100000000000000000000000000000000000000840000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150904+00014890+00000000+0000003238370S+0000003178680A00000000596900000000000000000000000000000000000000000003200000019+00059690+0000000000000000000000000000000000000000000019470283801918    0000000000000000000000000000000000041                    DI1N23              EMERC2023063020230704+0000000015190+0000000016790
0007780010120150925PRDI12*N24 19515920240701000000000000000000100000000000000000000000000000000000000000000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000000000000+00000000+00000000+0000002799504 +0000002749451A00000000000000000000000000000000000000000000000000000003200000018+00050053+0000000000000000000000000000000000000000000021960320202164    0000000000000000000000000000000000043                    DI1N24              EMERC2024062820240702+0000000015170+0000000016770
0007800010120150925PRDI12*Q16 19515920160801000000000000000000100000000000000443174000000011225600014020000000010000000500000+0000000000000+00000000+00015420+00015420+00015420+0001542000005+0001542016530020150925+00015445+00000000+0000008862716S+0000008863875A00000000011590000000000000000000000000000000000000000003200000000-00001159-0000000000000000000000000000000000000000000002120031100208    0000000000000000000000000000000000011                    DI1Q16              EMERC2016072920160802+0000000014610+0000000016205
0007820010120150925PRDI12*U16 19515920160901000000000000000000100000000000000437235000000011075100006260000000010000000500000+0000000000000+00000000+00015470+00015470+00015470+0001547000005+0001547016540020150925+00015500+00000000+0000008743431S+0000008745006A00000000015750000000000000000000000000000000000000000003200000000-00001575-0000000000000000000000000000000000000000000002350034200231    0000000000000000000000000000000000012                    DI1U16              EMERC2016083120160902+0000000014660+0000000016260
0007840010120150925PRDI12*V15 19515920151001000000000000000000100000000002424801704000061420038603678966000000330002429900000+0000000000000+00000000+00014160+00014130+00014170+0001414800035+0001417017500020150925+00014135+00000000+0000009979022S+0000009979017A00000000000050000000000000000000000000000000000000000003200000000+00000005+0000000000000000000000000000000000000000000000040000600004    0000000000000000000000000000000000001                    DI1V15              EMERC2015093020151002+0000000013345+0000000014945
0007860010120150925PRDI12*V16 19515920161003000000000000000000100000000001743243024000044156210200376092000000560002021100000+0000000000000+00000000+00015400+00015400+00015750+0001567100050+0001551017570020150925+00015490+00000000+0000008635949S+0000008637819A00000000018700000000000000000000000000000000000000000003200000000-00001870-0000000000000000000000000000000000000000000002560037400252    0000000000000000000000000000000000013                    DI1V16              EMERC2016093020161004+0000000014700+0000000016300
0007880010120150925PRDI12*V17 19515920171002000000000000000000100000000000300756407000007618136400164954000000560000404500000+0000000000000+00000000+00015780+00015780+00016120+0001590400500+0001586017050020150925+00016000+00000000+0000007438323S+0000007422402A00000000159210000000000000000000000000000000000000000003200000002+00015921+0000000000000000000000000000000000000000000005060073800500    0000000000000000000000000000000000021                    DI1V17              EMERC2017092920171003+0000000015200+0000000016800
0007900010120150925PRDI12*V18 19515920181001000000000000000000100000000000003529432000000089400200019929000000060000005500000+0000000000000+00000000+00015960+00015900+00016190+0001595900005+0001592017580020150925+00016260+00000000+0000006421457S+0000006391737A00000000297200000000000000000000000000000000000000000003200000005+00029720+0000000000000000000000000000000000000000000007550110200745    0000000000000000000000000000000000025                    DI1V18              EMERC2018092820181002+0000000015310+0000000016910
0007920010120150925PRDI12*V19 19515920191001000000000000000000100000000000001387506000000035145400022975000000020000002500000+0000000000000+00000000+00015910+00015820+00015910+0001589200005+0001582017440020150925+00016110+00000000+0000005559781S+0000005510058A00000000497230000000000000000000000000000000000000000003200000009+00049723+0000000000000000000000000000000000000000000010060146700991    0000000000000000000000000000000000029                    DI1V19              EMERC2019093020191002+0000000015300+0000000016900
0007940010120150925PRDI12*V20 19515920201001000000000000000000100000000000000235789000000005972500010420000000010000000500000+0000000000000+00000000+00016250+00016250+00016250+0001625000005+0001625017000020150925+00016020+00000000+0000004819814S+0000004762331A00000000574830000000000000000000000000000000000000000003200000012+00057483+0000000000000000000000000000000000000000000012580183301239    0000000000000000000000000000000000033                    DI1V20              EMERC2020093020201002+0000000015220+0000000016820
0007960010120150925PRDI12*V21 19515920211001000000000000000000100000000000000000000000000000000000000455000000000000000000000+0000000000000+00000000+00000000+00000000+00000000+0000000000000+0000000000000020150917+00015280+00000000+0000004172479S+0000004111416A00000000610630000000000000000000000000000000000000000003200000015+00061063+0000000000000000000000000000000000000000000015090219801485    0000000000000000000000000000000000037                    DI1V21              EMERC2021093020211004+0000000015200+0000000016800
